#MOBILE
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   36
Gold	100
Room	0
HpManaMove   423 423 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1110
Level   2
Gold	0
Room	0
HpManaMove   320 320 0 0 1000 1000
Position 8
Flags 515
AffectedBy   0
#OBJECT
Vnum         1053
WearLoc      5
Level        1
Values       1 1 0 0 0 0
End

#OBJECT
Vnum         1054
WearLoc      7
Level        1
End

#OBJECT
Vnum         1055
WearLoc      13
Level        1
Values       4 4 0 0 0 0
End

EndMobile

#MOBILE
Vnum	1154
Level   35
Gold	100
Room	0
HpManaMove   381 381 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   35
Gold	100
Room	0
HpManaMove   374 374 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   36
Gold	100
Room	0
HpManaMove   402 402 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   36
Gold	100
Room	0
HpManaMove   388 388 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1113
Level   1
Gold	0
Room	1115
HpManaMove   16 16 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
#OBJECT
Vnum         50
WearLoc      16
Level        1
Values       12 1 4 6 2000 2000
End

EndMobile

#MOBILE
Vnum	1154
Level   35
Gold	100
Room	0
HpManaMove   423 423 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   36
Gold	100
Room	0
HpManaMove   388 388 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1113
Level   1
Gold	0
Room	1120
HpManaMove   20 20 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	1154
Level   36
Gold	100
Room	0
HpManaMove   381 381 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   36
Gold	100
Room	0
HpManaMove   409 409 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1063
Level   1
Gold	0
Room	0
HpManaMove   13 13 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
EndMobile

#MOBILE
Vnum	1154
Level   36
Gold	100
Room	0
HpManaMove   367 367 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   35
Gold	100
Room	0
HpManaMove   395 395 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   35
Gold	100
Room	0
HpManaMove   367 367 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   37
Gold	100
Room	0
HpManaMove   402 402 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1111
Level   29
Gold	0
Room	0
HpManaMove   324 324 0 0 1000 1000
Position 8
Flags 1049603
AffectedBy   0
#OBJECT
Vnum         1055
WearLoc      13
Level        27
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         1054
WearLoc      7
Level        27
End

#OBJECT
Vnum         1053
WearLoc      5
Level        27
Values       1 1 0 0 0 0
End

EndMobile

#MOBILE
Vnum	1113
Level   2
Gold	0
Room	1132
HpManaMove   32 32 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	1113
Level   2
Gold	0
Room	1135
HpManaMove   34 34 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	1154
Level   37
Gold	100
Room	0
HpManaMove   423 423 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   36
Gold	100
Room	0
HpManaMove   402 402 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   36
Gold	100
Room	0
HpManaMove   381 381 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   36
Gold	100
Room	0
HpManaMove   395 395 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   36
Gold	100
Room	0
HpManaMove   367 367 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   36
Gold	100
Room	0
HpManaMove   381 381 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   35
Gold	100
Room	0
HpManaMove   381 381 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   35
Gold	100
Room	0
HpManaMove   423 423 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   36
Gold	100
Room	0
HpManaMove   374 374 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   37
Gold	100
Room	0
HpManaMove   402 402 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   37
Gold	100
Room	0
HpManaMove   374 374 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   36
Gold	100
Room	0
HpManaMove   367 367 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   36
Gold	100
Room	0
HpManaMove   374 374 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   36
Gold	100
Room	0
HpManaMove   430 430 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   36
Gold	100
Room	0
HpManaMove   423 423 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   37
Gold	100
Room	0
HpManaMove   402 402 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   37
Gold	100
Room	0
HpManaMove   388 388 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   37
Gold	100
Room	0
HpManaMove   409 409 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   36
Gold	100
Room	0
HpManaMove   409 409 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   36
Gold	100
Room	0
HpManaMove   430 430 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   36
Gold	100
Room	0
HpManaMove   409 409 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   37
Gold	100
Room	0
HpManaMove   430 430 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   36
Gold	100
Room	0
HpManaMove   395 395 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   37
Gold	100
Room	0
HpManaMove   374 374 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   36
Gold	100
Room	0
HpManaMove   367 367 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   36
Gold	100
Room	0
HpManaMove   416 416 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1069
Level   9
Gold	0
Room	0
HpManaMove   118 118 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
EndMobile

#MOBILE
Vnum	1068
Level   36
Gold	100
Room	0
HpManaMove   388 388 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
EndMobile

#MOBILE
Vnum	1050
Level   1
Gold	0
Room	1149
HpManaMove   20 20 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	1149
Level   1
Gold	0
Room	1149
HpManaMove   12 12 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	1113
Level   2
Gold	0
Room	1152
HpManaMove   33 33 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	1154
Level   35
Gold	100
Room	0
HpManaMove   381 381 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   35
Gold	100
Room	0
HpManaMove   409 409 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1113
Level   1
Gold	0
Room	1158
HpManaMove   13 13 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	1154
Level   37
Gold	100
Room	0
HpManaMove   367 367 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   36
Gold	100
Room	0
HpManaMove   423 423 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   36
Gold	100
Room	0
HpManaMove   409 409 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   37
Gold	100
Room	0
HpManaMove   423 423 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   35
Gold	100
Room	0
HpManaMove   416 416 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1113
Level   2
Gold	0
Room	1164
HpManaMove   28 28 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	1154
Level   36
Gold	100
Room	0
HpManaMove   367 367 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   36
Gold	100
Room	0
HpManaMove   416 416 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1153
Level   1
Gold	0
Room	0
HpManaMove   13 13 0 0 1000 1000
Position 8
Flags 1027
AffectedBy   0
EndMobile

#MOBILE
Vnum	1156
Level   2
Gold	0
Room	0
HpManaMove   381 381 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
EndMobile

#MOBILE
Vnum	1154
Level   36
Gold	100
Room	0
HpManaMove   402 402 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   36
Gold	100
Room	0
HpManaMove   395 395 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1154
Level   35
Gold	100
Room	0
HpManaMove   402 402 0 0 1000 1000
Position 8
Flags 4167
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1138
Level   10
Gold	0
Room	0
HpManaMove   104 104 0 0 1000 1000
Position 8
Flags 1050115
AffectedBy   0
EndMobile

#MOBILE
Vnum	231
Level   1
Gold	0
Room	0
HpManaMove   15 15 0 0 1000 1000
Position 8
Flags 1027
AffectedBy   0
EndMobile

#MOBILE
Vnum	1100
Level   5
Gold	0
Room	0
HpManaMove   57 57 0 0 1000 1000
Position 8
Flags 515
AffectedBy   0
EndMobile

#MOBILE
Vnum	1105
Level   36
Gold	100
Room	0
HpManaMove   423 423 0 0 1000 1000
Position 8
Flags 1050115
AffectedBy   0
EndMobile

#MOBILE
Vnum	1240
Level   1
Gold	0
Room	1240
HpManaMove   11 11 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	1242
Level   2
Gold	0
Room	1242
HpManaMove   30 30 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	1095
Level   30
Gold	0
Room	1247
HpManaMove   360 360 0 0 1000 1000
Position 8
Flags 33685569
AffectedBy   0
#OBJECT
Vnum         136
ExtraFlags   8192
End

#OBJECT
Vnum         137
ExtraFlags   8192
End

#OBJECT
Vnum         138
ExtraFlags   8192
Values       1 0 0 0 0 0
End

#OBJECT
Vnum         139
Values       5000 0 0 0 0 0
End

#OBJECT
Vnum         140
ExtraFlags   8192
End

#OBJECT
Vnum         141
ExtraFlags   8192
End

#OBJECT
Vnum         142
ExtraFlags   8192
End

#OBJECT
Vnum         143
ExtraFlags   8192
End

#OBJECT
Vnum         144
ExtraFlags   8192
End

#OBJECT
Vnum         145
ExtraFlags   8192
Values       100 0 0 0 0 0
End

#OBJECT
Vnum         146
ExtraFlags   8192
End

#OBJECT
Vnum         147
ExtraFlags   8192
End

#OBJECT
Vnum         148
ExtraFlags   8192
End

#OBJECT
Vnum         1142
End

EndMobile

#MOBILE
Vnum	1247
Level   30
Gold	0
Room	0
HpManaMove   5000 5000 0 0 1000 1000
Position 8
Flags 9437187
AffectedBy   100671616
EndMobile

#MOBILE
Vnum	119
Level   30
Gold	0
Room	0
HpManaMove   348 348 0 0 1000 1000
Position 8
Flags 1049603
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1150
Level   1
Gold	0
Room	1249
HpManaMove   11 11 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	1249
Level   1
Gold	0
Room	1249
HpManaMove   20 20 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	131
Level   36
Gold	0
Room	0
HpManaMove   1860 1860 0 0 1000 1000
Position 8
Flags 3
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	126
Level   1
Gold	0
Room	0
HpManaMove   15 15 0 0 1000 1000
Position 8
Flags 67109379
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	116
Level   25
Gold	0
Room	0
HpManaMove   950 950 0 0 1000 1000
Position 8
Flags 1049603
AffectedBy   0
EndMobile

#MOBILE
Vnum	117
Level   1
Gold	0
Room	0
HpManaMove   2700 2700 0 0 1000 1000
Position 8
Flags 515
AffectedBy   0
EndMobile

#MOBILE
Vnum	118
Level   14
Gold	10
Room	0
HpManaMove   275 275 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
#OBJECT
Vnum         135
WearLoc      12
Level        12
Values       25 -15 0 0 0 0
End

EndMobile

#MOBILE
Vnum	127
Level   15
Gold	0
Room	0
HpManaMove   177 177 0 0 1000 1000
Position 8
Flags 1049603
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	128
Level   1
Gold	0
Room	0
HpManaMove   800 800 0 0 1000 1000
Position 8
Flags 1049603
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	120
Level   25
Gold	0
Room	152
HpManaMove   255 255 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	119
Level   31
Gold	0
Room	0
HpManaMove   336 336 0 0 1000 1000
Position 8
Flags 1049603
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	121
Level   34
Gold	0
Room	0
HpManaMove   354 354 0 0 1000 1000
Position 8
Flags 515
AffectedBy   0
EndMobile

#MOBILE
Vnum	122
Level   2
Gold	0
Room	0
HpManaMove   256 256 0 0 1000 1000
Position 8
Flags 134217731
AffectedBy   0
EndMobile

#MOBILE
Vnum	123
Level   2
Gold	0
Room	0
HpManaMove   75 75 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
#OBJECT
Vnum         152
Level        1
Values       12 5 5 6 2000 2000
End

EndMobile

#MOBILE
Vnum	124
Level   30
Gold	0
Room	0
HpManaMove   1500 1500 0 0 1000 1000
Position 8
Flags 1050115
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	129
Level   16
Gold	0
Room	0
HpManaMove   300 300 0 0 1000 1000
Position 8
Flags 1049603
AffectedBy   0
EndMobile

#MOBILE
Vnum	132
Level   29
Gold	0
Room	0
HpManaMove   330 330 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
#OBJECT
Vnum         133
Timer        20
Values       20 20 0 0 0 0
End

#OBJECT
Vnum         134
Values       10 10 0 0 0 0
End

#OBJECT
Vnum         149
End

#OBJECT
Vnum         150
Values       10 10 10 0 0 0
End

#OBJECT
Vnum         151
Values       1000 0 0 0 0 0
End

EndMobile

#MOBILE
Vnum	150
Level   15
Gold	0
Room	0
HpManaMove   174 174 0 0 1000 1000
Position 8
Flags 1050115
AffectedBy   0
EndMobile

#MOBILE
Vnum	125
Level   10
Gold	0
Room	0
HpManaMove   112 112 0 0 1000 1000
Position 8
Flags 1050115
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1859
Level   1
Gold	0
Room	0
HpManaMove   1560 1560 0 0 1000 1000
Position 8
Flags 32771
AffectedBy   0
EndMobile

#MOBILE
Vnum	1854
Level   12
Gold	0
Room	1853
HpManaMove   136 136 0 0 1000 1000
Position 8
Flags 65
AffectedBy   0
EndMobile

#MOBILE
Vnum	1854
Level   13
Gold	0
Room	1854
HpManaMove   128 128 0 0 1000 1000
Position 8
Flags 65
AffectedBy   0
EndMobile

#MOBILE
Vnum	1957
Level   1
Gold	0
Room	1862
HpManaMove   12 12 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	1957
Level   1
Gold	0
Room	1865
HpManaMove   13 13 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	1957
Level   1
Gold	0
Room	1864
HpManaMove   12 12 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	1957
Level   2
Gold	0
Room	1880
HpManaMove   33 33 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	1957
Level   1
Gold	0
Room	1880
HpManaMove   13 13 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	126
Level   2
Gold	0
Room	0
HpManaMove   105 105 0 0 1000 1000
Position 8
Flags 67109379
AffectedBy   4194304
#OBJECT
Vnum         133
Level        1
Timer        20
Values       20 20 0 0 0 0
End

EndMobile

#MOBILE
Vnum	126
Level   1
Gold	0
Room	0
HpManaMove   75 75 0 0 1000 1000
Position 8
Flags 67109379
AffectedBy   4194304
#OBJECT
Vnum         133
Level        1
Timer        20
Values       20 20 0 0 0 0
End

EndMobile

#MOBILE
Vnum	1957
Level   1
Gold	0
Room	1885
HpManaMove   13 13 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
#OBJECT
Vnum         53
WearLoc      16
Level        1
Values       12 1 4 6 2000 2000
End

EndMobile

#MOBILE
Vnum	1957
Level   1
Gold	0
Room	1888
HpManaMove   11 11 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	1957
Level   1
Gold	0
Room	1889
HpManaMove   16 16 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	1955
Level   9
Gold	0
Room	0
HpManaMove   83 83 0 0 1000 1000
Position 8
Flags 17826883
AffectedBy   0
EndMobile

#MOBILE
Vnum	1852
Level   13
Gold	0
Room	0
HpManaMove   138 138 0 0 1000 1000
Position 8
Flags 16778307
AffectedBy   0
EndMobile

#MOBILE
Vnum	1954
Level   10
Gold	0
Room	0
HpManaMove   102 102 0 0 1000 1000
Position 8
Flags 16778307
AffectedBy   0
EndMobile

#MOBILE
Vnum	29
Level   37
Gold	0
Room	0
HpManaMove   510 510 0 0 1000 1000
Position 8
Flags 3
AffectedBy   4194304
#OBJECT
Vnum         1859
WearLoc      5
Level        30
Values       20 20 0 0 0 0
End

#OBJECT
Vnum         1860
WearLoc      5
Level        31
Values       10 10 0 0 0 0
End

#OBJECT
Vnum         1861
WearLoc      9
Level        31
Values       10 10 0 0 0 0
End

#OBJECT
Vnum         1862
WearLoc      7
Level        31
Values       20 20 0 0 0 0
End

#OBJECT
Vnum         1865
WearLoc      13
Level        31
Values       100 0 0 0 0 0
End

#OBJECT
Vnum         53
WearLoc      16
Level        31
Values       12 1 4 6 2000 2000
End

EndMobile

#MOBILE
Vnum	29
Level   36
Gold	0
Room	0
HpManaMove   1070 1070 0 0 1000 1000
Position 8
Flags 3
AffectedBy   4194304
#OBJECT
Vnum         1859
WearLoc      5
Level        31
Values       20 20 0 0 0 0
End

#OBJECT
Vnum         1860
WearLoc      5
Level        31
Values       10 10 0 0 0 0
End

#OBJECT
Vnum         1861
WearLoc      9
Level        30
Values       10 10 0 0 0 0
End

#OBJECT
Vnum         1862
WearLoc      7
Level        30
Values       20 20 0 0 0 0
End

#OBJECT
Vnum         1865
WearLoc      13
Level        31
Values       100 0 0 0 0 0
End

#OBJECT
Vnum         53
WearLoc      16
Level        31
Values       12 1 4 6 2000 2000
End

EndMobile

#MOBILE
Vnum	29
Level   35
Gold	0
Room	0
HpManaMove   990 990 0 0 1000 1000
Position 8
Flags 3
AffectedBy   4194304
#OBJECT
Vnum         1859
WearLoc      5
Level        31
Values       20 20 0 0 0 0
End

#OBJECT
Vnum         1860
WearLoc      5
Level        31
Values       10 10 0 0 0 0
End

#OBJECT
Vnum         1861
WearLoc      9
Level        31
Values       10 10 0 0 0 0
End

#OBJECT
Vnum         1862
WearLoc      7
Level        30
Values       20 20 0 0 0 0
End

#OBJECT
Vnum         1865
WearLoc      13
Level        31
Values       100 0 0 0 0 0
End

#OBJECT
Vnum         53
WearLoc      16
Level        30
Values       12 1 4 6 2000 2000
End

EndMobile

#MOBILE
Vnum	29
Level   36
Gold	0
Room	0
HpManaMove   1630 1630 0 0 1000 1000
Position 8
Flags 3
AffectedBy   4194304
#OBJECT
Vnum         1859
WearLoc      5
Level        30
Values       20 20 0 0 0 0
End

#OBJECT
Vnum         1860
WearLoc      5
Level        31
Values       10 10 0 0 0 0
End

#OBJECT
Vnum         1861
WearLoc      9
Level        31
Values       10 10 0 0 0 0
End

#OBJECT
Vnum         1862
WearLoc      7
Level        30
Values       20 20 0 0 0 0
End

#OBJECT
Vnum         1865
WearLoc      13
Level        30
Values       100 0 0 0 0 0
End

#OBJECT
Vnum         53
WearLoc      16
Level        31
Values       12 1 4 6 2000 2000
End

EndMobile

#MOBILE
Vnum	1953
Level   10
Gold	0
Room	0
HpManaMove   106 106 0 0 1000 1000
Position 8
Flags 16778307
AffectedBy   0
EndMobile

#MOBILE
Vnum	1957
Level   1
Gold	0
Room	1906
HpManaMove   11 11 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	1926
Level   19
Gold	5
Room	0
HpManaMove   232 232 0 0 1000 1000
Position 8
Flags 67
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1855
Level   23
Gold	0
Room	1928
HpManaMove   248 248 0 0 1000 1000
Position 8
Flags 65
AffectedBy   0
EndMobile

#MOBILE
Vnum	1855
Level   25
Gold	0
Room	1928
HpManaMove   252 252 0 0 1000 1000
Position 8
Flags 65
AffectedBy   0
EndMobile

#MOBILE
Vnum	1855
Level   23
Gold	0
Room	1929
HpManaMove   260 260 0 0 1000 1000
Position 8
Flags 65
AffectedBy   0
EndMobile

#MOBILE
Vnum	1855
Level   24
Gold	0
Room	1930
HpManaMove   256 256 0 0 1000 1000
Position 8
Flags 65
AffectedBy   0
EndMobile

#MOBILE
Vnum	1855
Level   25
Gold	0
Room	1932
HpManaMove   256 256 0 0 1000 1000
Position 8
Flags 65
AffectedBy   0
EndMobile

#MOBILE
Vnum	1855
Level   23
Gold	0
Room	1932
HpManaMove   264 264 0 0 1000 1000
Position 8
Flags 65
AffectedBy   0
EndMobile

#MOBILE
Vnum	1858
Level   12
Gold	0
Room	1936
HpManaMove   132 132 0 0 1000 1000
Position 8
Flags 101
AffectedBy   0
EndMobile

#MOBILE
Vnum	1955
Level   8
Gold	0
Room	0
HpManaMove   90 90 0 0 1000 1000
Position 8
Flags 17826883
AffectedBy   0
EndMobile

#MOBILE
Vnum	1851
Level   31
Gold	0
Room	0
HpManaMove   360 360 0 0 1000 1000
Position 8
Flags 100663299
AffectedBy   0
EndMobile

#MOBILE
Vnum	2504
Level   35
Gold	100
Room	0
HpManaMove   388 388 0 0 1000 1000
Position 8
Flags 4175
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	2504
Level   36
Gold	100
Room	0
HpManaMove   430 430 0 0 1000 1000
Position 8
Flags 4175
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	2504
Level   37
Gold	100
Room	0
HpManaMove   395 395 0 0 1000 1000
Position 8
Flags 4175
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	2505
Level   36
Gold	0
Room	0
HpManaMove   1390 1390 0 0 1000 1000
Position 8
Flags 4207
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	2505
Level   35
Gold	0
Room	0
HpManaMove   1520 1520 0 0 1000 1000
Position 8
Flags 4207
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	2505
Level   36
Gold	0
Room	0
HpManaMove   1340 1340 0 0 1000 1000
Position 8
Flags 4207
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	2505
Level   35
Gold	0
Room	0
HpManaMove   1520 1520 0 0 1000 1000
Position 8
Flags 4207
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	2503
Level   36
Gold	100
Room	0
HpManaMove   367 367 0 0 1000 1000
Position 8
Flags 4175
AffectedBy   0
EndMobile

#MOBILE
Vnum	7502
Level   1
Gold	0
Room	0
HpManaMove   11 11 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
#OBJECT
Vnum         3
Level        1
End

EndMobile

#MOBILE
Vnum	7509
Level   35
Gold	0
Room	0
HpManaMove   364 364 0 0 1000 1000
Position 8
Flags 5195
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	1075
Level   21
Gold	10
Room	0
HpManaMove   228 228 0 0 1000 1000
Position 8
Flags 3
AffectedBy   4194304
EndMobile

#MOBILE
Vnum	7503
Level   31
Gold	0
Room	0
HpManaMove   560 560 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
#OBJECT
Vnum         1068
WearLoc      16
Level        28
Values       12 10 10 6 100 100
End

EndMobile

#MOBILE
Vnum	7505
Level   1
Gold	0
Room	0
HpManaMove   14 14 0 0 1000 1000
Position 8
Flags 3
AffectedBy   0
#OBJECT
Vnum         1146
Values       5 5 2 0 0 0
End

#OBJECT
Vnum         7508
ExtraFlags   8192
Values       0 5 5 3 0 0
End

#OBJECT
Vnum         7509
ExtraFlags   8192
Values       4 4 5 0 0 0
End

#OBJECT
Vnum         7510
ExtraFlags   8192
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         7507
ExtraFlags   8192
Values       1 1 7 0 0 0
End

#OBJECT
Vnum         7506
ExtraFlags   8192
Values       1 1 2 0 0 0
End

EndMobile

#MOBILE
Vnum	1058
Level   7
Gold	0
Room	7513
HpManaMove   80 80 0 0 1000 1000
Position 8
Flags 1
AffectedBy   0
EndMobile

#MOBILE
Vnum	7506
Level   1
Gold	0
